,user_id,购买频率,活跃度,复购次数,活跃时间,种类数量
1229,43072618,13.8,477.40000000000003,20,23,740
1230,43139118,10.2,188.5,24,23,287
1231,43150394,18.7,719.1000000000001,65,23,1067
1232,43238774,19.3,287.0,23,23,342
1233,43284343,10.3,534.0,35,23,884
1234,43288343,11.0,292.1,33,23,467
1235,43294769,31.0,215.5,24,23,233
1236,43300693,13.8,671.1,28,23,1122
1237,43468469,9.2,590.1,33,23,1207
1238,43488815,21.7,248.4,15,23,455
1239,43491458,10.1,253.50000000000003,25,23,401
1240,43586684,6.5,508.40000000000003,32,23,898
1241,43587789,7.5,63.400000000000006,13,23,96
1242,43592945,35.1,875.3000000000001,31,23,1156
1243,43621565,45.9,354.70000000000005,22,23,417
1244,43631068,12.100000000000001,519.9,30,23,897
1245,43660726,23.9,316.90000000000003,26,23,482
1246,43729347,10.9,309.3,16,23,525
1247,43735631,15.700000000000001,119.0,14,22,222
1248,43738222,13.9,240.8,12,23,396
1249,43794910,46.4,1090.7,35,23,1447
1250,43796808,7.2,287.1,23,23,350
1251,43855246,51.900000000000006,1145.7,33,23,2413
1252,43857558,12.1,745.4000000000001,39,23,1330
1253,43864355,22.4,487.3,32,23,1075
1254,43864538,9.0,999.9000000000001,62,23,1973
1255,43865641,6.7,236.70000000000002,16,22,454
1256,43979611,8.200000000000001,99.2,10,23,183
1257,43987061,5.4,74.30000000000001,23,23,108
1258,44005966,48.099999999999994,517.5,23,23,873
1259,44059193,31.4,599.0,26,23,864
1260,44140222,21.9,491.30000000000007,26,23,724
1261,44152472,9.3,109.60000000000001,5,23,253
1262,44154986,23.2,595.2,38,23,1093
1263,44193672,152.8,1132.4,37,23,1820
1264,44267557,2.5,58.300000000000004,6,23,108
1265,44324837,27.9,586.0,53,23,718
1266,44479518,11.1,398.3,19,23,920
1267,44492877,5.1,69.2,18,23,112
1268,44503140,3.6,157.7,7,23,423
1269,44573524,6.6,109.2,15,23,164
1270,44580650,28.9,184.20000000000002,18,23,279
1271,44640814,6.800000000000001,295.40000000000003,32,23,441
1272,44683766,17.5,203.3,26,23,393
1273,44710562,5.7,295.1,25,23,542
1274,44725106,6.5,120.4,15,23,284
1275,44748590,14.4,396.40000000000003,34,23,560
1276,44806939,70.0,1228.7,41,23,1696
1277,44880226,23.200000000000003,469.6,29,23,775
1278,44908934,22.8,546.1,22,22,1030
1279,44909131,45.1,313.9,21,23,388
1280,45022376,2.5,80.7,11,22,137
1281,45073084,12.600000000000001,202.0,30,20,221
1282,45079225,25.700000000000003,198.4,18,23,206
1283,45133531,9.1,112.30000000000001,18,22,159
1284,45360868,33.400000000000006,619.8,24,23,963
1285,45384478,6.9,512.1,36,23,954
1286,45463421,25.7,485.00000000000006,28,23,814
1287,45544099,3.3,122.2,15,23,248
1288,45563112,40.6,586.9000000000001,30,23,876
1289,45598577,10.9,127.5,11,23,228
1290,45642765,4.7,20.1,9,17,19
1291,45659906,12.8,360.70000000000005,19,23,645
1292,45660059,27.200000000000003,456.40000000000003,29,23,722
1293,45743550,120.0,1625.3,71,23,1913
1294,45772052,9.7,234.5,49,23,323
1295,45795160,8.6,42.900000000000006,16,23,59
1296,45796530,4.800000000000001,218.60000000000002,30,23,367
1297,45865960,12.299999999999999,536.9000000000001,62,23,612
1298,45921788,26.6,379.5,27,23,732
1299,45926523,31.200000000000003,507.6,27,23,737
1300,45943442,10.5,380.7,31,23,844
1301,45966877,47.0,922.0000000000001,45,22,1321
1302,45986000,6.4,19.3,10,17,13
1303,46010057,5.300000000000001,138.4,35,23,192
1304,46010609,15.7,124.9,11,23,249
1305,46011980,5.2,57.300000000000004,30,22,84
1306,46133505,56.5,733.4000000000001,20,23,1073
1307,46143156,10.6,261.3,26,23,467
1308,46247152,29.1,372.7,25,23,470
1309,46288368,8.5,291.9,21,23,601
1310,46312993,11.8,141.3,29,23,149
1311,46327874,3.6,172.10000000000002,13,21,259
1312,46344003,32.9,184.7,28,23,257
1313,46405869,13.7,184.60000000000002,23,23,344
1314,46468680,9.600000000000001,276.1,21,22,439
1315,46482511,13.2,272.90000000000003,17,23,710
1316,46483165,10.1,343.40000000000003,38,23,683
1317,46485348,5.4,191.9,11,23,334
1318,46598584,13.2,303.0,36,23,439
1319,46610519,23.2,317.59999999999997,33,23,443
1320,46611643,15.3,107.1,33,23,156
1321,46661935,81.80000000000001,880.0,41,23,1226
1322,46978329,5.8,90.9,16,23,114
1323,47038183,11.2,609.5,29,23,1162
1324,47043568,2.9000000000000004,60.7,16,22,125
1325,47060411,71.5,836.3000000000001,37,23,1016
1326,47065671,22.200000000000003,791.4000000000001,34,23,1545
1327,47090672,9.7,167.5,17,23,260
1328,47152738,6.4,208.70000000000002,16,23,418
1329,47153697,34.5,540.7,39,23,967
1330,47220515,8.0,246.6,29,23,338
1331,47257431,25.1,452.8,24,23,809
1332,47293396,31.299999999999997,1272.2,29,23,1526
1333,47321903,11.4,484.0,76,22,733
1334,47328088,43.0,1212.8,56,23,1854
1335,47333914,13.1,215.10000000000002,35,22,256
1336,47436377,11.4,84.10000000000001,12,23,129
1337,47551029,36.900000000000006,1231.5,47,23,2122
1338,47693061,10.899999999999999,344.6,44,23,352
1339,47720492,11.6,202.3,17,23,283
1340,47813095,23.3,636.9000000000001,37,23,926
1341,47874120,76.9,1184.4,23,23,1622
1342,47888992,10.9,248.3,22,23,297
1343,48059114,8.6,185.60000000000002,28,23,348
1344,48123195,5.7,210.60000000000002,34,23,313
1345,48236976,25.4,223.2,13,22,381
1346,48270094,13.8,636.6,44,23,946
1347,48292690,14.100000000000001,282.1,31,23,395
1348,48327589,24.8,479.20000000000005,39,23,726
1349,48409126,37.6,181.0,15,23,160
1350,48420009,5.0,125.5,33,23,159
1351,48445034,26.9,971.5,27,23,988
1352,48480943,3.6,131.70000000000002,29,23,231
1353,48509295,4.300000000000001,638.6,25,23,1218
1354,48619165,44.8,414.6,22,23,479
1355,48677702,26.4,1359.0,42,23,1809
1356,48689754,7.0,98.4,12,23,178
1357,48752418,11.3,1286.6000000000001,63,23,2028
1358,48767456,56.3,832.6,31,23,1295
1359,48776635,38.3,1291.2,55,23,1503
1360,48777158,9.9,281.3,22,23,387
1361,48793683,47.099999999999994,1874.0,23,23,3581
1362,48809451,14.3,477.8,30,23,624
1363,48836510,8.9,1233.7,67,23,1877
1364,48851432,8.9,60.300000000000004,16,22,81
1365,48885147,21.8,622.3,42,23,943
1366,48897519,36.800000000000004,538.5,52,23,579
1367,48920955,24.4,381.0,33,23,522
1368,48962145,6.5,202.3,33,23,250
1369,49003690,22.799999999999997,461.30000000000007,35,23,706
1370,49007972,6.5,106.30000000000001,23,23,214
1371,49068752,8.5,308.1,36,23,517
1372,49105165,22.8,160.9,18,23,184
1373,49189791,13.9,334.6,34,23,587
1374,49189810,35.6,876.1000000000001,29,23,1141
1375,49273084,11.600000000000001,75.5,13,22,123
1376,49362840,14.0,128.3,35,23,199
1377,49371675,14.0,265.90000000000003,27,23,491
1378,49394233,23.4,1140.0,17,23,3470
1379,49429733,26.5,501.5,34,23,571
1380,49452583,13.0,517.8000000000001,33,23,866
1381,49456764,2.9000000000000004,103.4,18,23,160
1382,49512453,16.6,307.0,27,23,626
1383,49542384,15.6,971.9,39,23,1850
1384,49546726,7.9,671.5000000000001,36,23,1315
1385,49614536,25.5,212.9,25,23,293
1386,49683822,17.1,278.0,17,23,350
1387,49772948,10.600000000000001,235.2,33,22,435
1388,49815803,7.5,172.1,26,22,501
1389,49830169,7.0,191.60000000000002,32,22,342
1390,49841922,16.9,281.3,22,23,466
1391,49844654,4.300000000000001,274.0,37,23,512
1392,49871598,73.1,331.9,16,23,315
1393,50030868,11.7,208.3,27,23,256
1394,50099861,2.5,89.7,11,22,143
1395,50169478,14.7,302.3,26,23,361
1396,50196156,36.900000000000006,438.8,26,23,642
1397,50244004,139.0,808.0,41,23,635
1398,50312387,13.0,159.60000000000002,28,23,204
1399,50343267,21.5,135.3,23,23,218
1400,50355045,2.5,44.300000000000004,20,21,87
1401,50372642,11.7,188.40000000000003,13,23,379
1402,50478366,10.7,121.60000000000001,16,23,193
1403,50553250,11.9,739.0,46,23,1302
1404,50673557,45.099999999999994,1321.4,43,23,2853
1405,50703618,11.8,206.70000000000002,16,22,362
1406,50721809,7.9,132.0,18,23,257
1407,50743966,9.5,127.4,31,23,158
1408,50747233,17.1,107.80000000000001,29,23,108
1409,50759397,26.700000000000003,428.90000000000003,39,23,861
1410,50764909,15.3,236.5,38,23,392
1411,50777514,3.9000000000000004,145.4,17,23,268
1412,50857110,21.5,250.8,32,23,230
1413,50900446,13.600000000000001,169.60000000000002,18,23,215
1414,50904788,29.5,1460.2,33,23,2465
1415,50927089,8.100000000000001,201.00000000000003,15,23,349
1416,51013339,23.1,546.8,29,23,793
1417,51059755,14.8,351.5,17,23,689
1418,51098608,7.6000000000000005,717.8000000000001,51,23,1373
1419,51099335,34.5,270.0,15,21,402
1420,51123305,4.7,606.3000000000001,69,23,1006
1421,51223653,3.6,95.9,19,23,198
1422,51234996,17.7,166.70000000000002,25,23,144
1423,51298155,6.6,60.800000000000004,13,23,145
1424,51311734,22.3,242.20000000000002,17,23,363
1425,51326262,8.4,443.6,30,23,867
1426,51341836,27.5,1319.9,64,23,1688
1427,51411267,9.899999999999999,46.9,8,22,71
1428,51431196,25.0,303.6,18,23,370
1429,51435164,49.599999999999994,1498.4,26,23,3046
1430,51435191,24.8,249.50000000000003,22,23,407
1431,51492142,478.69999999999993,2654.6000000000004,38,23,3280
1432,51503232,26.7,492.5,30,23,788
1433,51597514,20.0,214.0,20,23,212
1434,51666038,22.0,194.40000000000003,18,23,313
1435,51689371,39.2,415.90000000000003,21,23,823
1436,51940848,23.1,826.8000000000001,76,23,1420
1437,51945411,6.2,141.4,37,22,221
1438,51946048,6.800000000000001,85.5,17,23,143
1439,52042648,28.0,231.3,17,23,415
1440,52057006,32.0,474.20000000000005,49,23,624
1441,52110227,28.700000000000003,413.8,22,23,804
1442,52116816,18.3,432.8,40,23,834
1443,52256064,35.199999999999996,318.0,20,22,515
1444,52302535,23.8,459.1,31,23,494
1445,52316129,10.3,157.7,13,22,333
1446,52368085,8.399999999999999,534.7,33,23,898
1447,52372344,12.2,109.5,41,23,122
1448,52394552,4.4,160.4,24,23,297
1449,52395429,30.0,301.9,35,23,511
1450,52416277,15.399999999999999,124.5,22,22,135
1451,52525317,8.6,320.50000000000006,34,23,525
1452,52548753,22.2,338.7,31,23,613
1453,52571164,18.7,215.70000000000002,18,23,342
1454,52577851,46.7,3211.6,43,23,4757
1455,52578253,7.9,187.3,40,23,305
1456,52580712,50.6,669.2,30,23,1012
1457,52589143,9.8,198.1,52,23,236
1458,52592137,4.800000000000001,42.3,17,22,69
1459,52610714,12.9,462.1,21,23,836
1460,52660721,21.6,1764.5,36,23,1966
1461,52683211,8.1,226.8,24,23,256
1462,52763242,20.4,296.0,21,23,501
1463,52772551,26.1,2595.2,29,23,5642
1464,52842050,12.5,490.80000000000007,53,23,773
1465,52853607,21.7,233.10000000000002,33,23,327
1466,52895098,10.7,728.9,18,23,1218
1467,52951149,3.9000000000000004,284.70000000000005,15,22,463
1468,52953942,8.6,131.5,10,22,261
1469,52957351,9.200000000000001,708.0,27,23,1520
1470,53002589,8.100000000000001,333.90000000000003,25,23,656
1471,53027238,16.900000000000002,225.8,15,23,356
1472,53046771,8.100000000000001,115.60000000000001,16,23,212
1473,53080199,53.900000000000006,2617.7,68,23,4664
1474,53150140,65.2,1406.5000000000002,54,23,1553
1475,53162708,24.3,389.1,35,23,650
1476,53167968,8.7,334.80000000000007,30,22,654
1477,53227937,25.0,400.90000000000003,42,22,584
1478,53416987,82.4,678.5,32,23,793
1479,53438473,15.2,519.1,43,23,840
1480,53476899,5.0,69.4,22,23,119
1481,53538099,57.599999999999994,668.8000000000001,31,23,901
1482,53552500,15.7,214.40000000000003,25,23,346
1483,53568053,16.6,691.3000000000001,59,23,961
1484,53687535,10.7,370.2,24,21,800
1485,53688011,21.599999999999998,179.10000000000002,12,20,296
1486,53779445,32.400000000000006,503.8,30,23,712
1487,53788912,14.5,822.3000000000001,56,23,1262
1488,53797092,6.2,686.8000000000001,36,23,1026
1489,53881441,9.3,86.80000000000001,25,23,97
1490,53910293,2.5,80.30000000000001,21,21,119
1491,53916276,21.4,915.9000000000001,70,23,1285
1492,54003632,15.2,634.8000000000001,23,23,817
1493,54025878,18.400000000000002,153.3,10,23,260
1494,54053723,8.6,105.4,12,23,174
1495,54072669,7.3,404.30000000000007,25,21,686
1496,54133893,33.3,499.20000000000005,27,23,1029
1497,54144399,29.200000000000003,297.1,27,23,364
1498,54168401,12.0,808.4,24,23,1972
1499,54172442,8.1,321.6,22,23,728
1500,54204561,20.6,281.6,18,22,449
1501,54214799,11.0,673.8,22,23,1410
1502,54254339,10.7,263.8,41,23,348
1503,54258366,21.5,182.5,28,23,222
1504,54279484,5.300000000000001,203.5,16,22,328
1505,54287358,38.5,283.1,27,23,401
1506,54299599,29.4,415.90000000000003,35,23,656
1507,54330314,14.399999999999999,381.90000000000003,17,23,851
1508,54340712,62.9,382.9,35,23,649
1509,54388253,5.300000000000001,284.8,28,23,633
1510,54423533,8.1,1094.2,35,23,2228
1511,54476739,19.700000000000003,199.50000000000003,17,22,350
1512,54522131,5.1000000000000005,199.8,16,23,287
1513,54590569,25.799999999999997,413.3,44,22,794
1514,54598175,10.4,95.5,19,23,117
1515,54658244,21.799999999999997,726.3000000000001,25,23,1458
1516,54666554,13.1,643.3000000000001,64,23,1066
1517,54669909,3.3,317.3,35,21,570
1518,54711585,41.6,288.5,21,23,359
1519,54725247,60.9,1362.1,32,23,2282
1520,54771046,20.7,327.9,30,23,470
1521,54827821,10.7,128.5,23,23,185
1522,54914362,2.9000000000000004,38.300000000000004,17,23,59
1523,54922233,37.8,615.4000000000001,15,23,1117
1524,54949966,9.200000000000001,245.50000000000003,29,23,361
1525,55055762,17.700000000000003,601.9,51,23,1105
1526,55141244,8.5,187.20000000000002,25,23,314
1527,55178016,8.0,115.6,21,23,194
1528,55207467,19.7,1227.6000000000001,32,23,1935
1529,55257797,23.0,573.4,28,23,1318
1530,55265236,17.1,589.0,67,23,912
1531,55275004,6.4,107.00000000000001,11,23,186
1532,55381200,16.1,1605.2000000000003,34,22,1974
1533,55467860,15.5,161.5,16,23,288
1534,55487726,5.1000000000000005,95.8,15,22,154
1535,55501034,13.600000000000001,381.20000000000005,30,23,610
1536,55528877,11.5,48.400000000000006,23,23,69
1537,55548424,7.300000000000001,286.0,22,23,445
1538,55556537,4.300000000000001,140.5,33,23,210
1539,55561552,37.9,184.70000000000002,17,23,226
1540,55605483,99.5,1065.0,57,23,1031
1541,55639966,19.3,160.60000000000002,10,23,311
1542,55668630,13.2,188.5,16,23,177
1543,55685159,58.7,534.3000000000001,38,23,532
1544,55694827,13.3,109.30000000000001,17,23,115
1545,55749305,13.6,370.00000000000006,20,23,563
1546,55882028,7.7,72.3,9,23,179
1547,55889877,34.8,385.9,18,23,346
1548,55890664,8.7,197.20000000000002,15,23,322
1549,55975460,18.8,337.40000000000003,52,23,376
1550,56002069,14.5,307.2,14,23,467
1551,56009546,15.5,191.10000000000002,14,22,317
1552,56053530,10.4,862.3000000000001,48,23,1565
1553,56105906,3.6,78.10000000000001,23,23,141
1554,56124730,9.9,112.30000000000001,15,23,187
1555,56186882,14.5,222.50000000000003,10,21,374
1556,56199602,20.3,197.0,39,23,303
1557,56210078,13.399999999999999,399.50000000000006,37,22,640
1558,56245076,15.9,887.8000000000001,41,22,1215
1559,56265199,24.2,268.0,17,23,492
1560,56278193,23.700000000000003,387.0,27,23,669
1561,56373208,16.3,132.5,20,23,229
1562,56376570,5.8,572.6,29,23,965
1563,56377036,20.900000000000002,164.9,11,22,231
1564,56423900,8.100000000000001,120.5,19,22,316
1565,56444539,31.3,387.70000000000005,24,23,639
1566,56462249,39.7,2195.0,29,23,3819
1567,56466888,11.6,181.4,31,23,236
1568,56472082,24.6,176.70000000000002,34,23,180
1569,56481977,20.3,386.70000000000005,19,23,783
1570,56491938,11.3,347.9,37,23,778
1571,56498242,8.3,506.70000000000005,36,23,741
1572,56498516,24.200000000000003,500.0,25,23,754
1573,56554346,8.5,218.7,25,23,266
1574,56558948,16.799999999999997,656.4000000000001,51,23,940
1575,56560718,329.3,1765.0,37,23,1986
1576,56575580,11.9,726.0,30,23,1426
1577,56649801,6.1,106.10000000000001,12,22,197
1578,56653402,60.900000000000006,1397.5,27,23,1810
1579,56690952,34.2,1549.9,35,23,2194
1580,56708793,24.5,917.5000000000001,23,23,1971
1581,56735134,21.8,428.6,39,23,640
1582,56756873,33.0,234.7,19,23,337
1583,56797391,66.0,500.3,55,23,637
1584,56800934,45.4,413.3,23,23,577
1585,56823809,22.2,323.6,30,23,484
1586,56830095,28.6,897.4000000000001,55,23,1728
1587,56840376,9.7,279.1,77,23,437
1588,56845243,16.6,117.4,30,23,134
1589,56868935,7.200000000000001,90.9,16,22,145
1590,56878355,14.200000000000001,136.8,23,23,194
1591,56886732,33.400000000000006,584.4,20,23,807
1592,56892801,46.0,918.4000000000001,46,23,1559
1593,56905856,4.300000000000001,83.0,17,23,137
1594,56920355,8.6,150.60000000000002,15,23,192
1595,56981425,19.1,250.50000000000003,32,21,434
1596,56997547,20.799999999999997,204.00000000000003,17,23,292
1597,57015662,14.899999999999999,323.8,21,23,569
1598,57041703,14.200000000000001,265.3,33,23,418
1599,57047656,9.200000000000001,89.9,21,23,118
1600,57097264,15.899999999999999,602.9000000000001,35,23,839
1601,57105532,43.0,1917.9,48,23,3378
1602,57175975,17.0,387.30000000000007,28,23,565
1603,57190135,27.200000000000003,321.00000000000006,33,23,512
1604,57233563,3.6,37.2,19,23,53
1605,57273009,8.7,159.2,33,23,204
1606,57275898,12.4,266.70000000000005,30,22,391
1607,57301300,21.9,436.20000000000005,21,23,674
1608,57447913,58.2,753.9,28,23,915
1609,57499087,20.4,438.50000000000006,19,23,660
1610,57518362,11.9,225.4,11,23,505
1611,57593115,11.8,283.3,25,23,403
1612,57607228,12.3,503.7,34,23,898
1613,57636921,23.400000000000002,1117.7,82,23,1193
1614,57685274,7.9,99.3,17,23,179
1615,57728595,5.3,537.2,16,23,933
1616,57773119,6.4,175.1,31,23,252
1617,57787294,5.9,261.40000000000003,29,23,537
1618,57808521,39.2,421.1,38,23,491
1619,57857118,21.4,859.2,49,23,1693
1620,57940111,12.0,155.9,13,23,301
1621,57949136,21.5,913.4000000000001,37,23,1493
1622,57981025,52.400000000000006,1090.6,40,23,2373
1623,58008140,36.6,225.3,22,22,239
1624,58011702,7.7,49.9,13,23,64
1625,58089074,9.5,138.9,29,23,205
1626,58089987,24.700000000000003,417.5,33,23,625
1627,58134314,13.9,1133.6,30,23,2280
1628,58156669,8.9,106.6,15,23,212
1629,58157288,6.4,195.3,57,23,284
1630,58188922,23.4,473.6,33,23,660
1631,58199565,11.3,208.5,14,23,395
1632,58207246,23.1,495.50000000000006,18,23,887
1633,58207544,27.8,905.2,35,23,1192
1634,58238111,20.7,333.09999999999997,34,23,453
1635,58333326,11.899999999999999,78.5,8,23,120
1636,58437782,38.5,594.8,23,23,1192
1637,58456864,18.9,535.4,28,23,929
1638,58468151,2.5,55.1,10,23,120
1639,58483297,15.5,117.70000000000002,11,23,164
1640,58538583,6.5,72.5,13,23,118
1641,58559704,21.200000000000003,285.1,27,23,448
1642,58778870,13.200000000000001,158.8,26,23,272
1643,58784511,19.7,103.0,19,23,111
1644,58812216,42.1,1063.7,26,23,2104
1645,58843715,5.0,259.3,16,23,564
1646,58871895,38.6,420.3,40,23,683
1647,59056293,6.800000000000001,110.5,18,23,209
1648,59057185,6.800000000000001,61.300000000000004,13,23,72
1649,59076519,7.2,384.70000000000005,24,23,802
1650,59106109,20.9,313.2,30,23,679
1651,59114937,11.7,185.20000000000002,20,23,351
1652,59127123,21.3,430.2,25,23,839
1653,59127538,19.6,274.3,42,23,345
1654,59131217,20.1,615.4000000000001,18,23,978
1655,59214580,37.599999999999994,842.2,19,23,1748
1656,59247271,40.0,282.4,28,23,349
1657,59248477,24.1,874.8000000000001,34,23,1279
1658,59354562,20.1,324.4,20,23,527
1659,59394022,19.6,199.2,11,23,325
1660,59412514,8.3,210.20000000000002,29,22,272
1661,59413510,21.9,1004.4000000000001,19,23,2070
1662,59422637,88.7,1067.6000000000001,14,23,2645
1663,59473714,7.2,242.90000000000003,13,23,293
1664,59511789,40.900000000000006,4593.0,89,23,6730
1665,59540963,5.9,317.5,25,23,766
1666,59567091,61.900000000000006,2413.7000000000003,62,23,3560
1667,59621698,13.3,175.20000000000002,9,23,375
1668,59622953,8.9,241.8,14,21,397
1669,59627027,10.3,251.10000000000002,27,23,447
1670,59654133,9.399999999999999,122.80000000000001,16,22,190
1671,59659116,11.399999999999999,1570.3000000000002,124,23,2304
1672,59660896,25.1,531.5,26,23,994
1673,59674270,21.9,333.2,25,23,468
1674,59688022,4.4,203.4,28,23,367
1675,59691950,12.2,219.10000000000002,15,23,395
1676,59705015,5.300000000000001,155.9,25,23,297
1677,59731095,36.1,515.7,33,23,717
1678,59737169,31.1,207.8,20,23,401
1679,59763374,26.4,142.70000000000002,15,23,244
1680,59779793,9.2,791.1000000000001,21,23,1872
1681,59781337,72.7,1288.6000000000001,53,23,2393
1682,59791208,48.3,716.6,52,23,683
1683,59831058,16.7,704.3,51,23,1155
1684,59860644,27.6,153.20000000000002,16,22,155
1685,59864388,8.0,797.3000000000001,22,23,1410
1686,60032762,36.5,1605.9,35,23,2585
1687,60051601,50.4,294.6,33,22,343
1688,60079613,6.5,831.3000000000001,35,22,1112
1689,60112819,8.0,47.900000000000006,18,22,52
1690,60159990,23.200000000000003,642.3000000000001,20,23,1391
1691,60203830,15.5,264.0,22,23,507
1692,60239656,24.8,285.9,22,23,506
1693,60296951,17.1,574.4000000000001,22,23,692
1694,60301498,8.3,134.9,16,23,217
1695,60352954,6.4,173.7,19,23,282
1696,60366651,25.5,804.8,47,23,1029
1697,60386008,5.8,122.0,31,23,334
1698,60481646,3.9000000000000004,57.300000000000004,21,22,91
1699,60535085,21.1,331.1,31,23,494
1700,60559051,46.5,296.6,19,23,432
1701,60575815,42.199999999999996,841.9000000000001,59,23,1453
1702,60625397,31.8,1418.7,44,23,2057
1703,60660467,11.1,253.10000000000002,18,23,440
1704,60674956,124.4,503.1,40,23,503
1705,60686963,20.0,414.20000000000005,23,23,643
1706,60729896,13.8,123.30000000000001,12,23,168
1707,60753044,40.8,508.6,16,23,574
1708,60802346,8.100000000000001,210.3,16,23,344
1709,60815533,18.599999999999998,89.2,29,23,103
1710,60879635,9.399999999999999,390.3,31,23,670
1711,60890401,5.4,127.30000000000001,43,23,154
1712,60944296,5.300000000000001,91.20000000000002,16,23,118
1713,60964944,18.2,317.9,20,23,562
1714,61015468,7.5,116.3,13,23,192
1715,61068008,11.1,619.9000000000001,19,23,916
1716,61121803,60.10000000000001,502.3,30,23,563
1717,61209536,21.700000000000003,70.8,16,18,59
1718,61219560,14.5,393.2,35,23,494
1719,61228049,5.4,300.7,14,23,711
1720,61259086,11.1,253.8,21,22,353
1721,61269594,15.3,533.3000000000001,39,23,929
1722,61336461,25.0,759.0,26,23,1243
1723,61342536,21.700000000000003,161.9,20,22,151
1724,61453950,27.6,777.2,33,23,1314
1725,61457956,25.200000000000003,1297.0,44,23,2155
1726,61459598,35.5,847.5,57,23,1109
1727,61472535,25.0,422.2,21,23,592
1728,61485943,2.9000000000000004,70.9,12,23,156
1729,61506078,33.6,460.40000000000003,42,23,520
1730,61513100,2.9000000000000004,83.30000000000001,12,23,175
1731,61536684,4.699999999999999,208.00000000000003,28,23,406
1732,61570016,70.8,575.6,21,23,696
1733,61596634,108.30000000000001,1152.7,37,23,1787
1734,61626894,7.200000000000001,707.8,35,23,1070
1735,61627054,15.399999999999999,786.6,38,23,1373
1736,61628772,15.1,343.0,13,23,499
1737,61692878,61.599999999999994,499.1,17,23,546
1738,61925056,9.1,646.3000000000001,40,22,952
1739,61966309,26.4,179.89999999999998,17,23,259
1740,62007671,25.0,307.4,24,23,470
1741,62024754,25.4,801.6000000000001,31,23,1873
1742,62029939,6.5,89.0,18,23,145
1743,62034800,8.9,141.3,21,22,211
1744,62042013,23.5,552.4,30,23,837
1745,62043708,19.3,294.2,18,23,481
1746,62068426,101.1,1330.6000000000001,30,23,1740
1747,62073731,10.9,768.0000000000001,55,23,1203
1748,62142957,16.900000000000002,846.6000000000001,26,23,1895
1749,62360262,10.0,1544.6,34,23,2991
1750,62364748,46.0,377.3,17,23,584
1751,62373202,13.6,409.8,45,23,796
1752,62393322,11.3,241.5,14,23,510
1753,62394339,43.1,353.5,18,23,608
1754,62443822,9.0,76.4,22,23,96
1755,62458338,28.200000000000003,284.2,21,23,386
1756,62546002,5.300000000000001,58.7,14,23,81
1757,62560245,12.7,366.6,28,23,970
1758,62569699,13.4,252.5,25,23,543
1759,62571710,48.1,790.9000000000001,28,23,1161
1760,62580886,11.0,111.5,15,23,208
1761,62581364,21.6,592.1,30,23,873
1762,62585395,29.6,211.1,16,23,316
1763,62603444,14.8,564.8,29,23,848
1764,62672024,4.699999999999999,125.20000000000002,18,23,212
1765,62740391,3.6,177.1,17,23,292
1766,62764698,2.5,205.60000000000002,15,23,420
1767,62764948,27.800000000000004,899.8,22,23,1204
1768,62781637,35.199999999999996,181.2,12,23,221
1769,62808447,11.2,155.7,16,22,227
1770,62826060,28.1,590.0,39,23,933
1771,62833198,5.300000000000001,103.50000000000001,13,23,165
1772,62875614,14.599999999999998,261.9,23,22,356
1773,62879516,15.899999999999999,147.9,14,23,188
1774,62944220,2.5,52.10000000000001,8,23,102
1775,63052028,18.0,674.5,21,23,1610
1776,63159938,8.7,223.70000000000002,27,23,381
1777,63176270,14.600000000000001,718.5000000000001,27,23,1666
1778,63245692,20.7,371.00000000000006,22,23,937
1779,63256758,13.1,789.7,35,23,1966
1780,63329418,28.200000000000003,1261.3,40,23,2147
1781,63339213,7.200000000000001,162.8,40,23,229
1782,63458915,28.1,212.3,15,23,245
1783,63489689,41.2,332.8,29,22,446
1784,63583265,40.0,606.9,19,23,853
1785,63588363,12.5,109.7,18,23,101
1786,63625417,24.6,1387.8000000000002,25,23,1667
1787,63702010,3.9000000000000004,90.9,14,23,176
1788,63727001,25.799999999999997,423.30000000000007,38,23,699
1789,63759289,7.1,224.90000000000003,13,23,516
1790,63767620,20.0,80.10000000000001,14,23,110
1791,63802255,17.5,115.60000000000001,15,23,161
1792,63823409,18.9,146.20000000000002,20,23,184
1793,63848985,47.5,235.9,21,23,243
1794,63910679,11.0,298.20000000000005,39,23,480
1795,63929694,26.0,474.0,45,23,763
1796,63973702,19.3,350.3,27,23,800
1797,64030719,9.5,179.40000000000003,20,23,283
1798,64126748,10.5,108.4,19,23,167
1799,64309062,3.6,381.90000000000003,56,23,529
1800,64318871,65.0,384.8,25,23,639
1801,64355869,17.4,339.1,12,23,552
1802,64463199,13.299999999999999,133.8,26,23,167
1803,64471307,7.800000000000001,407.5,27,23,549
1804,64502137,12.0,490.6,69,23,890
1805,64557626,44.400000000000006,384.9,29,23,417
1806,64614030,11.4,696.1,77,22,863
1807,64641892,7.6,58.3,29,23,86
1808,64649517,16.799999999999997,189.7,15,22,237
1809,64675604,15.9,429.7,22,23,782
1810,64696595,9.1,221.3,23,23,238
1811,64707730,10.2,229.5,26,23,313
1812,64708133,12.8,596.9,27,23,870
1813,64783805,18.0,209.6,22,23,327
1814,64798736,6.7,30.700000000000003,9,21,66
1815,64847438,30.1,451.50000000000006,17,23,713
1816,64881151,25.1,517.6,18,23,728
1817,65013453,51.099999999999994,783.4000000000001,79,22,930
